eid,lid,location,building_code,campus,room,capacity,state,date,start,end,minutes,collected_at
12350,1821,Research Commons,IBLC,vancouver,440 - Study Table Seating Area,,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
12352,1821,Research Commons,IBLC,vancouver,540 - Graduate Students Event Space,,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 09:00:00,60,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,booked,2026-08-10,2026-08-10 09:00:00,2026-08-10 16:30:00,450,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-10,2026-08-10 16:30:00,2026-08-10 18:00:00,90,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
12356,1821,Research Commons,IBLC,vancouver,497 - Digital Scholarship Lab,20,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 10:30:00,150,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,booked,2026-08-06,2026-08-06 10:30:00,2026-08-06 12:30:00,120,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-06,2026-08-06 12:30:00,2026-08-06 18:00:00,330,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 09:00:00,60,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,booked,2026-08-10,2026-08-10 09:00:00,2026-08-10 12:00:00,180,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-10,2026-08-10 12:00:00,2026-08-10 13:30:00,90,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,booked,2026-08-10,2026-08-10 13:30:00,2026-08-10 16:30:00,180,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-10,2026-08-10 16:30:00,2026-08-10 18:00:00,90,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 10:30:00,150,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,booked,2026-08-11,2026-08-11 10:30:00,2026-08-11 12:30:00,120,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-11,2026-08-11 12:30:00,2026-08-11 18:00:00,330,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
12357,1821,Research Commons,IBLC,vancouver,548 and 552 - Presentation Room,26,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 10:30:00,150,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,booked,2026-08-06,2026-08-06 10:30:00,2026-08-06 12:30:00,120,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-06,2026-08-06 12:30:00,2026-08-06 18:00:00,330,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 09:00:00,60,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,booked,2026-08-10,2026-08-10 09:00:00,2026-08-10 12:00:00,180,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-10,2026-08-10 12:00:00,2026-08-10 13:30:00,90,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,booked,2026-08-10,2026-08-10 13:30:00,2026-08-10 16:30:00,180,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-10,2026-08-10 16:30:00,2026-08-10 18:00:00,90,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 10:30:00,150,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,booked,2026-08-11,2026-08-11 10:30:00,2026-08-11 12:30:00,120,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-11,2026-08-11 12:30:00,2026-08-11 18:00:00,330,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
12358,1821,Research Commons,IBLC,vancouver,548 - Presentation Room (Back Half),,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 10:30:00,150,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,booked,2026-08-06,2026-08-06 10:30:00,2026-08-06 12:30:00,120,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-06,2026-08-06 12:30:00,2026-08-06 18:00:00,330,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 09:00:00,60,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,booked,2026-08-10,2026-08-10 09:00:00,2026-08-10 12:00:00,180,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-10,2026-08-10 12:00:00,2026-08-10 13:30:00,90,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,booked,2026-08-10,2026-08-10 13:30:00,2026-08-10 16:30:00,180,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-10,2026-08-10 16:30:00,2026-08-10 18:00:00,90,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 10:30:00,150,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,booked,2026-08-11,2026-08-11 10:30:00,2026-08-11 12:30:00,120,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-11,2026-08-11 12:30:00,2026-08-11 18:00:00,330,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
12359,1821,Research Commons,IBLC,vancouver,552 - Presentation Room (Front Half),,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
24133,1821,Research Commons,IBLC,vancouver,446 - Consultation Room,4,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
24134,1821,Research Commons,IBLC,vancouver,448 - Consultation Room,4,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
24135,1821,Research Commons,IBLC,vancouver,457,4,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 17:45:00,405,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-01,2026-08-01 17:45:00,2026-08-01 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
24136,1821,Research Commons,IBLC,vancouver,458,4,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,booked,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 10:15:00,135,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-04,2026-08-04 10:15:00,2026-08-04 10:30:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,booked,2026-08-04,2026-08-04 10:30:00,2026-08-04 13:30:00,180,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-04,2026-08-04 13:30:00,2026-08-04 17:45:00,255,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-04,2026-08-04 17:45:00,2026-08-04 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 10:15:00,135,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-05,2026-08-05 10:15:00,2026-08-05 10:30:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,booked,2026-08-05,2026-08-05 10:30:00,2026-08-05 12:30:00,120,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-05,2026-08-05 12:30:00,2026-08-05 17:45:00,315,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-05,2026-08-05 17:45:00,2026-08-05 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 17:45:00,585,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-06,2026-08-06 17:45:00,2026-08-06 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 17:45:00,585,2026-08-01T15:07:48Z
