campus,level,page,url,section,context,table_label,divider,item,student_type,cohort_year,cohort_rule,unit,amount,amount_text,column,program,applies_to,annual_at_30_credits
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Arts in Economics,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,873.89,$873.89,International continuing fee per instalment,Master of Arts in Economics,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,13913.12,"$13,913.12",Domestic fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,27105.19,"$27,105.19",International fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,873.89,$873.89,International continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,13640.32,"$13,640.32",Domestic fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,26062.69,"$26,062.69",International fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,873.89,$873.89,International continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,13372.87,"$13,372.87",Domestic fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,24821.61,"$24,821.61",International fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,873.89,$873.89,International continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,13110.66,"$13,110.66",Domestic fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,23639.63,"$23,639.63",International fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration (16 months),Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,873.89,$873.89,International continuing fee per instalment,Master of Business Administration (16 months),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,9275.41,"$9,275.41",Domestic fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,18070.1,"$18,070.10",International fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,873.89,$873.89,International continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,9093.54,"$9,093.54",Domestic fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,17375.1,"$17,375.10",International fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,873.89,$873.89,International continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,8915.24,"$8,915.24",Domestic fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,16547.72,"$16,547.72",International fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,873.89,$873.89,International continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2023S or 2023W,domestic,2023,exactly,per_instalment,8740.44,"$8,740.44",Domestic fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2023S or 2023W,domestic,2023,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2023S or 2023W,international,2023,exactly,per_instalment,15759.74,"$15,759.74",International fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2023S or 2023W,international,2023,exactly,per_instalment,873.89,$873.89,International continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2022W or earlier,domestic,2022,or_earlier,per_instalment,8569.06,"$8,569.06",Domestic fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2022W or earlier,domestic,2022,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2022W or earlier,international,2022,or_earlier,per_instalment,15009.28,"$15,009.28",International fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Professional Master of Business Administration,Program entry year,2022W or earlier,international,2022,or_earlier,per_instalment,873.89,$873.89,International continuing fee per instalment,Professional Master of Business Administration,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration and Master of Business Analytics Dual Degree Program Option,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,16844.3,"$16,844.30",Domestic fee per instalment,Master of Business Administration and Master of Business Analytics Dual Degree Program Option,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Business Administration and Master of Business Analytics Dual Degree Program Option,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Business Administration and Master of Business Analytics Dual Degree Program Option,,
